Farm_ID,Year,State,Crop_Type,Season,Area_Planted_Hectares,Avg_Temperature_C,Total_Rainfall_mm,Humidity_Percent,Soil_pH,Nitrogen_Content_ppm,Phosphorus_Content_ppm,Potassium_Content_ppm,Organic_Matter_Percent,Soil_Quality_Score,Fertilizer_Used_kg_per_hectare,Fertilizer_Type,Pesticide_Used_kg_per_hectare,Irrigation_Type,Irrigation_Frequency_per_month,Seed_Variety,Yield_per_Hectare_tons,Total_Yield_tons
IND_KAR_0788,2022,Karnataka,Ragi,Kharif,6.43,22.2,1073.3,65.4,7.6,41.5,11.2,145.1,2.5,7.3,75.2,Urea,14.3,Rain-fed,0,Traditional,0.49,3.15
IND_PUN_0789,2019,Punjab,Sugarcane,Annual,6.55,16.6,570.5,57.8,6.8,31.8,32.9,183.1,3.5,8.6,75.3,DAP,7.8,Rain-fed,0,Traditional,22.29,146.0
IND_PUN_0790,2023,Punjab,Maize,Kharif,2.97,27.3,612.4,70.6,8.5,37.6,27.7,124.9,3.4,9.0,131.6,Mixed,14.6,Sprinkler,24,Hybrid,4.21,12.5
IND_BIH_0791,2020,Bihar,Pulses,Kharif,2.63,30.5,1065.1,61.0,5.7,47.6,20.4,131.8,2.1,7.3,147.5,Mixed,10.7,Sprinkler,16,Hybrid,0.33,0.87
IND_HAR_0792,2022,Haryana,Sugarcane,Annual,4.62,20.2,617.8,60.6,7.3,38.7,26.9,105.8,1.3,7.3,192.1,NPK,18.1,Sprinkler,26,High Yielding Variety,55.86,258.07
IND_PUN_0793,2022,Punjab,Rice,Kharif,7.23,24.4,555.4,42.2,7.0,50.6,26.9,158.0,2.1,7.0,130.2,Urea,11.5,Drip,21,High Yielding Variety,1.84,13.3
IND_GUJ_0794,2023,Gujarat,Sugarcane,Annual,0.93,36.2,815.8,49.3,6.5,43.3,18.1,205.6,3.2,6.8,119.6,DAP,8.3,Rain-fed,0,Desi,15.72,14.62
IND_TAM_0795,2023,Tamil Nadu,Rice,Kharif,1.17,35.8,1205.3,80.6,8.5,28.5,33.4,118.5,2.0,5.0,102.2,Organic,5.5,Tube well,21,Traditional,1.14,1.33
IND_KAR_0796,2020,Karnataka,Sugarcane,Annual,3.49,27.1,743.9,72.0,5.6,23.2,13.8,200.2,3.0,7.8,60.1,DAP,14.0,Sprinkler,32,High Yielding Variety,53.32,186.09
IND_BIH_0797,2021,Bihar,Jute,Kharif,0.5,35.0,1379.2,52.9,6.6,31.3,15.2,153.9,3.8,6.7,160.0,DAP,4.1,Rain-fed,0,Traditional,0.9,0.45
IND_BIH_0798,2023,Bihar,Pulses,Kharif,4.64,33.1,1373.9,46.8,6.8,44.9,20.3,112.4,3.2,6.7,191.8,Mixed,15.7,Rain-fed,0,Hybrid,0.24,1.11
IND_RAJ_0799,2020,Rajasthan,Barley,Rabi,5.72,36.7,426.8,60.6,7.4,31.9,6.4,147.1,3.5,7.9,140.2,Urea,5.3,Drip,17,Desi,0.59,3.37
IND_PUN_0800,2021,Punjab,Cotton,Kharif,6.02,18.2,467.0,66.2,8.5,36.5,18.3,140.9,2.9,7.2,124.8,DAP,10.3,Sprinkler,33,Hybrid,0.33,1.99
IND_UTT_0801,2022,Uttar Pradesh,Maize,Kharif,3.92,29.4,783.6,64.3,6.6,21.8,11.2,165.2,2.6,5.5,139.1,Organic,0.8,Drip,33,Traditional,1.63,6.39
IND_GUJ_0802,2018,Gujarat,Bajra,Kharif,3.48,34.7,649.6,46.4,7.2,31.7,23.5,157.5,2.5,6.9,75.3,NPK,12.9,Rain-fed,0,Hybrid,0.29,1.01
IND_MAH_0803,2021,Maharashtra,Bajra,Kharif,4.84,24.3,660.3,56.9,7.5,22.5,34.8,104.2,3.0,9.1,144.0,Organic,8.9,Drip,28,Hybrid,0.49,2.37
IND_BIH_0804,2018,Bihar,Rice,Kharif,0.5,32.9,1305.7,55.6,6.2,8.0,12.2,146.0,4.1,8.4,132.2,Urea,6.0,Rain-fed,0,Desi,1.19,0.6
IND_RAJ_0805,2021,Rajasthan,Maize,Kharif,5.81,16.1,592.8,62.0,5.3,26.9,13.1,130.9,3.3,6.7,116.9,Urea,14.6,Drip,35,Desi,0.97,5.64
IND_KAR_0806,2020,Karnataka,Rice,Kharif,6.73,29.3,646.4,72.8,7.3,40.3,23.5,123.6,1.9,10.0,100.6,Organic,11.5,Canal,12,Traditional,1.01,6.8
IND_BIH_0807,2018,Bihar,Wheat,Rabi,2.44,20.0,1050.6,58.7,7.6,8.0,21.3,109.8,3.1,6.4,85.8,Urea,6.6,Sprinkler,35,Traditional,0.99,2.42
IND_MAH_0808,2022,Maharashtra,Cotton,Kharif,2.05,27.5,734.0,70.2,6.0,32.9,26.0,128.5,2.1,7.5,164.7,Mixed,2.2,Tube well,11,Hybrid,0.55,1.13
IND_KAR_0809,2020,Karnataka,Groundnut,Kharif,0.5,34.3,1307.3,71.9,7.2,24.7,16.3,100.7,2.9,8.3,76.1,DAP,4.9,Drip,18,Traditional,0.51,0.26
IND_PUN_0810,2020,Punjab,Cotton,Kharif,12.85,24.4,487.0,62.8,7.1,8.0,24.0,203.2,2.9,7.0,99.5,Urea,16.8,Sprinkler,25,Hybrid,0.41,5.27
IND_WES_0811,2019,West Bengal,Jute,Kharif,4.28,26.8,1260.3,77.9,7.1,41.6,32.1,189.1,1.7,8.1,149.5,Organic,11.1,Rain-fed,0,High Yielding Variety,1.63,6.98
IND_TAM_0812,2019,Tamil Nadu,Maize,Kharif,8.83,26.7,842.0,64.8,6.2,37.8,36.9,120.7,2.6,8.4,119.3,NPK,6.3,Rain-fed,0,Desi,1.63,14.39
IND_MAH_0813,2021,Maharashtra,Sugarcane,Annual,3.55,31.5,1050.5,70.3,7.5,37.6,23.9,151.9,2.8,8.6,180.6,DAP,0.5,Rain-fed,0,Traditional,48.2,171.11
IND_BIH_0814,2019,Bihar,Rice,Kharif,1.62,35.7,1106.7,66.7,7.1,12.0,12.3,181.4,0.6,9.0,140.8,DAP,14.6,Tube well,15,Traditional,1.73,2.8
IND_WES_0815,2021,West Bengal,Rice,Kharif,0.5,30.6,1774.2,78.4,6.6,36.0,15.7,121.3,3.6,6.4,84.2,Urea,2.5,Rain-fed,0,High Yielding Variety,0.64,0.32
IND_PUN_0816,2018,Punjab,Maize,Kharif,8.59,32.7,434.1,71.6,7.0,16.9,26.7,209.0,2.3,7.6,140.6,Organic,16.1,Canal,24,High Yielding Variety,1.73,14.86
IND_HAR_0817,2018,Haryana,Barley,Rabi,2.67,26.1,674.2,66.3,6.7,46.9,24.2,123.1,2.8,6.4,147.4,Mixed,6.7,Canal,11,High Yielding Variety,0.68,1.82
IND_WES_0818,2019,West Bengal,Jute,Kharif,2.93,33.8,1614.7,79.7,7.1,44.2,23.2,135.1,2.7,7.6,140.2,Urea,6.2,Rain-fed,0,High Yielding Variety,1.66,4.86
IND_UTT_0819,2022,Uttar Pradesh,Maize,Kharif,6.94,32.8,708.6,69.4,7.3,39.7,21.1,191.6,3.1,7.4,161.7,Mixed,9.2,Tube well,24,Hybrid,2.31,16.03
IND_RAJ_0820,2022,Rajasthan,Wheat,Rabi,3.63,31.5,151.6,54.1,6.5,23.0,8.9,119.2,2.7,6.9,109.1,Mixed,0.0,Tube well,17,Hybrid,1.01,3.67
IND_PUN_0821,2019,Punjab,Barley,Rabi,12.35,23.6,656.4,64.5,8.5,23.4,21.9,105.4,2.8,8.7,113.8,NPK,11.6,Rain-fed,0,Desi,0.65,8.03
IND_BIH_0822,2023,Bihar,Sugarcane,Annual,1.96,24.9,1016.2,54.3,7.9,27.2,27.3,192.8,1.5,9.0,202.4,NPK,9.3,Rain-fed,0,Hybrid,70.03,137.26
IND_AND_0823,2021,Andhra Pradesh,Cotton,Kharif,5.07,27.3,826.5,72.8,7.3,41.0,24.1,187.3,2.2,6.7,195.8,Urea,7.2,Drip,18,Desi,0.43,2.18
IND_GUJ_0824,2023,Gujarat,Wheat,Rabi,2.87,35.3,540.8,54.7,6.2,29.6,5.0,127.2,2.0,8.1,93.1,Organic,12.4,Canal,10,Traditional,2.11,6.06
IND_HAR_0825,2022,Haryana,Sugarcane,Annual,11.12,35.4,410.8,57.8,7.3,16.7,18.9,119.9,3.4,10.0,140.0,NPK,0.0,Sprinkler,22,Desi,35.7,396.98
IND_AND_0826,2021,Andhra Pradesh,Rice,Kharif,3.24,25.2,831.1,77.0,6.1,23.7,25.2,114.5,3.2,5.7,190.6,DAP,4.1,Rain-fed,0,Traditional,0.97,3.14
IND_PUN_0827,2023,Punjab,Maize,Kharif,9.32,33.9,644.3,54.3,8.1,44.5,18.6,144.9,4.7,9.3,83.1,Urea,8.5,Sprinkler,31,High Yielding Variety,2.89,26.93
IND_UTT_0828,2023,Uttar Pradesh,Wheat,Rabi,2.73,25.9,713.2,78.1,7.7,8.0,29.7,188.1,2.5,8.4,85.6,Urea,5.6,Rain-fed,0,Hybrid,1.48,4.04
IND_KAR_0829,2019,Karnataka,Sunflower,Rabi,2.46,23.2,636.7,60.0,7.1,34.1,29.6,150.5,2.5,8.3,124.8,Organic,4.2,Sprinkler,18,Hybrid,1.16,2.85
IND_BIH_0830,2023,Bihar,Maize,Kharif,3.39,37.9,1254.1,49.3,6.7,35.0,18.4,194.5,3.0,8.6,120.4,Organic,13.3,Rain-fed,0,Traditional,0.72,2.44
IND_MAD_0831,2021,Madhya Pradesh,Cotton,Kharif,3.03,34.2,702.1,59.9,7.2,29.0,28.9,106.2,2.5,8.5,132.6,Urea,7.8,Tube well,22,High Yielding Variety,0.54,1.64
IND_MAH_0832,2023,Maharashtra,Sugarcane,Annual,3.36,28.8,587.3,76.2,6.6,31.2,15.7,147.0,2.3,7.8,127.9,Urea,11.9,Rain-fed,0,High Yielding Variety,25.43,85.44
IND_BIH_0833,2021,Bihar,Rice,Kharif,2.32,22.7,1351.0,57.7,8.0,49.2,12.1,132.8,2.4,10.0,102.8,DAP,16.4,Tube well,20,Traditional,1.55,3.6
IND_MAH_0834,2018,Maharashtra,Cotton,Kharif,1.02,24.2,612.6,57.3,6.6,25.2,29.3,192.8,3.6,7.8,123.7,NPK,5.5,Sprinkler,29,Hybrid,0.33,0.34
IND_MAD_0835,2022,Madhya Pradesh,Soybean,Kharif,3.73,35.1,790.2,48.3,8.5,39.7,28.9,141.4,1.7,8.0,142.8,Urea,8.4,Canal,9,Desi,0.63,2.35
IND_AND_0836,2021,Andhra Pradesh,Sugarcane,Annual,4.92,29.2,640.6,66.9,7.3,21.9,14.5,125.3,2.6,5.5,123.5,DAP,14.2,Canal,13,Traditional,26.57,130.72
IND_TAM_0837,2023,Tamil Nadu,Cotton,Kharif,6.08,33.1,1263.6,85.7,7.2,44.2,16.9,84.1,3.2,5.7,81.5,Organic,8.0,Canal,23,Desi,0.14,0.85
IND_GUJ_0838,2018,Gujarat,Sugarcane,Annual,0.5,39.5,639.8,48.7,8.3,16.3,36.9,135.6,2.9,5.1,117.5,Mixed,9.1,Sprinkler,33,Desi,15.3,7.65
IND_MAD_0839,2020,Madhya Pradesh,Soybean,Kharif,1.87,30.2,1117.8,50.5,8.5,28.7,16.5,178.5,1.5,5.8,163.9,NPK,2.1,Canal,12,Traditional,0.29,0.54
IND_BIH_0840,2021,Bihar,Maize,Kharif,6.74,29.7,1098.8,60.7,5.0,31.8,23.6,162.4,3.5,7.1,148.5,NPK,4.6,Drip,26,Desi,0.84,5.66
IND_PUN_0841,2019,Punjab,Rice,Kharif,2.81,21.4,648.5,45.4,7.4,31.8,19.2,197.7,2.4,8.9,121.5,Urea,7.2,Canal,10,Traditional,1.88,5.28
IND_KAR_0842,2018,Karnataka,Sugarcane,Annual,0.5,33.7,1375.9,85.3,7.8,29.2,33.0,85.3,2.4,5.5,136.5,NPK,2.4,Sprinkler,33,Desi,33.0,16.5
IND_PUN_0843,2020,Punjab,Wheat,Rabi,7.25,19.6,755.6,55.2,6.2,68.6,16.1,72.4,2.1,6.7,153.0,Organic,9.6,Sprinkler,25,High Yielding Variety,2.68,19.43
IND_HAR_0844,2020,Haryana,Rice,Kharif,6.52,18.4,425.2,59.2,8.0,39.0,24.0,167.5,3.5,8.3,134.4,NPK,13.9,Drip,20,Traditional,1.02,6.65
IND_AND_0845,2022,Andhra Pradesh,Rice,Kharif,1.29,25.9,1061.0,65.5,7.4,12.8,23.7,146.2,3.7,6.5,111.9,Mixed,13.6,Drip,16,Traditional,2.35,3.03
IND_AND_0846,2023,Andhra Pradesh,Chillies,Kharif,1.64,40.4,953.0,78.0,7.0,50.4,5.0,135.3,3.2,7.8,174.1,Mixed,14.0,Rain-fed,0,High Yielding Variety,0.61,1.0
IND_KAR_0847,2021,Karnataka,Ragi,Kharif,5.6,30.6,1064.9,69.3,8.3,36.3,17.3,96.5,3.0,5.7,88.3,Organic,2.0,Canal,17,Traditional,0.47,2.63
IND_MAD_0848,2021,Madhya Pradesh,Rice,Kharif,2.94,20.2,1011.6,70.7,7.0,25.5,21.8,218.7,3.1,6.9,58.9,Urea,6.9,Sprinkler,32,Hybrid,1.12,3.29
IND_MAD_0849,2022,Madhya Pradesh,Maize,Kharif,2.22,35.1,825.5,43.3,8.5,24.4,25.4,108.7,3.9,7.6,158.0,Mixed,0.0,Sprinkler,23,Desi,1.37,3.04
IND_BIH_0850,2020,Bihar,Wheat,Rabi,2.98,33.5,1365.3,60.7,6.7,44.4,19.5,119.5,2.1,5.8,99.6,Organic,13.5,Tube well,12,Traditional,0.69,2.06
IND_AND_0851,2023,Andhra Pradesh,Rice,Kharif,1.94,33.9,549.9,81.4,7.0,44.3,7.4,120.2,1.5,7.0,168.5,DAP,5.5,Sprinkler,23,Traditional,0.93,1.8
IND_MAH_0852,2021,Maharashtra,Sugarcane,Annual,4.74,29.4,1099.1,66.8,6.2,51.5,37.2,168.2,1.1,6.5,144.5,DAP,5.9,Tube well,14,High Yielding Variety,84.43,400.2
IND_MAH_0853,2021,Maharashtra,Wheat,Rabi,4.18,21.8,811.8,52.9,7.0,28.3,29.4,224.1,1.7,4.9,110.2,NPK,0.4,Canal,14,Hybrid,1.03,4.31
IND_UTT_0854,2023,Uttar Pradesh,Sugarcane,Annual,4.5,28.8,1068.4,58.1,5.4,35.3,20.6,172.4,2.2,7.0,60.9,Urea,0.0,Canal,23,High Yielding Variety,47.87,215.42
IND_HAR_0855,2018,Haryana,Cotton,Kharif,1.72,17.0,678.7,63.4,6.7,28.5,12.1,40.0,4.0,6.8,103.5,NPK,0.7,Rain-fed,0,Desi,0.25,0.43
IND_MAD_0856,2021,Madhya Pradesh,Wheat,Rabi,3.29,25.8,680.1,76.8,7.1,32.8,12.5,83.7,2.7,7.7,164.0,DAP,0.0,Rain-fed,0,Hybrid,0.99,3.26
IND_HAR_0857,2022,Haryana,Wheat,Rabi,5.68,33.9,699.4,60.0,7.1,33.5,23.3,118.4,3.5,8.5,107.2,DAP,16.0,Drip,30,High Yielding Variety,2.61,14.82
IND_RAJ_0858,2020,Rajasthan,Bajra,Kharif,4.87,30.4,364.0,67.9,8.5,49.8,32.6,180.8,3.9,9.2,128.7,DAP,0.1,Rain-fed,0,Desi,0.57,2.78
IND_AND_0859,2019,Andhra Pradesh,Rice,Kharif,3.78,30.5,736.5,75.6,6.5,44.7,32.6,182.1,3.6,7.2,50.3,NPK,5.7,Drip,29,Desi,1.04,3.93
IND_RAJ_0860,2023,Rajasthan,Bajra,Kharif,2.01,44.2,401.3,68.5,6.9,12.2,16.1,151.5,3.8,6.1,140.5,Mixed,9.5,Rain-fed,0,Traditional,0.29,0.58
IND_AND_0861,2020,Andhra Pradesh,Cotton,Kharif,4.86,32.8,523.9,69.7,6.6,41.1,14.3,157.9,2.7,7.6,101.6,NPK,6.3,Rain-fed,0,Hybrid,0.28,1.36
IND_TAM_0862,2018,Tamil Nadu,Millets,Kharif,3.4,36.1,1049.7,67.1,7.1,16.1,23.0,111.0,2.6,6.7,131.2,NPK,5.2,Canal,9,Hybrid,0.31,1.05
IND_GUJ_0863,2023,Gujarat,Wheat,Rabi,5.87,26.9,350.8,62.8,8.5,32.2,14.5,126.0,2.4,6.7,68.8,Urea,2.4,Tube well,22,Desi,0.9,5.28
IND_AND_0864,2020,Andhra Pradesh,Sunflower,Rabi,4.18,40.4,996.7,72.0,7.0,50.2,30.4,140.1,2.3,6.3,147.7,DAP,7.0,Tube well,17,Hybrid,0.35,1.46
IND_TAM_0865,2018,Tamil Nadu,Groundnut,Kharif,1.37,27.9,1087.4,68.8,8.1,28.6,18.8,103.2,2.8,6.7,118.0,Organic,15.4,Canal,23,Desi,0.63,0.86
IND_KAR_0866,2019,Karnataka,Maize,Kharif,1.41,31.9,752.6,85.4,7.5,43.3,24.9,199.7,1.2,7.8,159.3,NPK,1.3,Rain-fed,0,High Yielding Variety,1.26,1.78
IND_AND_0867,2021,Andhra Pradesh,Groundnut,Kharif,1.3,36.8,550.9,69.2,8.0,48.0,13.3,120.4,3.9,8.1,123.3,DAP,10.4,Canal,13,Desi,0.79,1.03
IND_PUN_0868,2020,Punjab,Cotton,Kharif,10.1,31.0,450.9,44.9,6.6,26.9,17.0,117.6,2.4,6.4,141.9,Mixed,7.6,Canal,13,Hybrid,0.29,2.93
IND_BIH_0869,2019,Bihar,Jute,Kharif,1.33,23.2,1123.6,63.4,7.1,39.1,8.5,169.3,2.2,7.6,118.6,NPK,5.4,Rain-fed,0,Desi,0.6,0.8
IND_TAM_0870,2020,Tamil Nadu,Sugarcane,Annual,2.43,35.3,1296.5,88.0,6.0,55.3,17.9,151.2,1.9,6.2,99.9,Urea,2.8,Drip,24,Hybrid,43.23,105.05
IND_AND_0871,2021,Andhra Pradesh,Sugarcane,Annual,2.19,33.6,587.8,89.8,7.4,22.2,25.5,136.1,0.8,8.1,75.3,Urea,2.8,Rain-fed,0,Hybrid,23.36,51.16
IND_PUN_0872,2018,Punjab,Barley,Rabi,6.61,29.5,667.9,53.6,7.9,25.9,37.9,125.7,3.6,9.2,132.6,NPK,4.6,Rain-fed,0,Hybrid,0.73,4.83
IND_BIH_0873,2021,Bihar,Potato,Rabi,0.5,32.1,1475.5,62.2,5.0,19.8,14.0,160.2,3.0,7.4,145.4,NPK,2.9,Drip,19,High Yielding Variety,10.43,5.22
IND_UTT_0874,2018,Uttar Pradesh,Barley,Rabi,3.95,23.8,1158.6,78.3,7.6,23.4,22.0,176.3,2.3,8.8,135.3,Urea,0.0,Sprinkler,29,Desi,0.89,3.52
IND_WES_0875,2020,West Bengal,Maize,Kharif,2.19,33.0,1311.4,79.3,8.0,37.3,33.3,143.7,3.3,8.8,116.1,Organic,11.9,Sprinkler,27,Hybrid,1.24,2.72
IND_WES_0876,2023,West Bengal,Potato,Rabi,2.15,29.3,1348.0,77.6,8.3,44.5,17.7,108.8,3.1,9.1,150.2,DAP,13.4,Rain-fed,0,Desi,6.44,13.85
IND_AND_0877,2020,Andhra Pradesh,Maize,Kharif,2.07,25.7,626.5,69.1,7.4,33.4,18.9,122.8,3.6,7.4,113.0,Mixed,4.3,Rain-fed,0,Hybrid,1.69,3.5
IND_TAM_0878,2022,Tamil Nadu,Millets,Kharif,5.62,29.1,1088.7,81.1,8.0,36.5,32.8,157.6,1.7,7.5,129.8,Organic,5.0,Sprinkler,17,High Yielding Variety,0.76,4.27
IND_UTT_0879,2021,Uttar Pradesh,Peas,Rabi,0.5,18.2,720.1,69.9,6.4,23.2,19.1,165.2,2.9,6.6,99.8,Urea,2.3,Sprinkler,28,Traditional,0.41,0.2
IND_HAR_0880,2020,Haryana,Wheat,Rabi,12.3,34.3,524.3,74.6,6.7,32.8,37.4,200.6,1.5,8.5,120.0,NPK,12.1,Rain-fed,0,Desi,1.45,17.84
IND_RAJ_0881,2023,Rajasthan,Maize,Kharif,1.32,43.3,158.7,53.2,6.7,44.8,10.6,128.2,1.4,8.0,170.8,Urea,6.4,Rain-fed,0,High Yielding Variety,0.69,0.91
IND_MAH_0882,2020,Maharashtra,Wheat,Rabi,3.91,31.5,1014.7,53.0,5.7,21.6,20.6,127.1,3.0,6.5,77.7,DAP,2.1,Rain-fed,0,Traditional,0.63,2.46
IND_GUJ_0883,2020,Gujarat,Groundnut,Kharif,4.78,24.9,808.3,77.3,8.4,34.6,21.8,148.5,0.4,9.3,139.6,DAP,9.6,Sprinkler,25,Desi,1.03,4.92
IND_HAR_0884,2019,Haryana,Sugarcane,Annual,8.65,32.0,423.7,46.9,7.4,41.7,18.4,163.0,2.0,6.8,129.5,Organic,11.4,Drip,16,Hybrid,27.84,240.82
IND_MAH_0885,2020,Maharashtra,Jowar,Kharif,4.04,39.4,571.8,54.6,7.0,18.9,13.2,183.8,2.8,6.7,115.3,Mixed,10.4,Rain-fed,0,Traditional,0.46,1.86
IND_MAH_0886,2019,Maharashtra,Wheat,Rabi,2.85,33.9,975.3,64.1,7.2,42.9,22.5,187.1,3.5,6.0,76.6,Urea,4.5,Sprinkler,19,Desi,0.74,2.11
IND_WES_0887,2019,West Bengal,Jute,Kharif,0.5,32.6,1288.4,78.2,7.5,49.0,21.4,103.0,2.0,6.4,98.5,Organic,7.1,Drip,20,Desi,1.21,0.6
IND_HAR_0888,2018,Haryana,Mustard,Rabi,13.88,28.9,474.7,71.9,8.0,26.7,22.7,105.3,3.5,7.9,103.6,Urea,1.9,Sprinkler,29,Desi,0.36,5.0
IND_BIH_0889,2020,Bihar,Potato,Rabi,0.92,25.7,1030.3,71.1,7.8,56.7,30.6,116.0,1.2,10.0,210.8,Mixed,8.9,Drip,20,Hybrid,11.4,10.49
IND_MAH_0890,2022,Maharashtra,Sugarcane,Annual,4.93,22.8,525.3,68.9,7.5,20.8,17.4,173.1,3.2,7.5,157.3,Mixed,6.2,Rain-fed,0,High Yielding Variety,26.08,128.57
IND_RAJ_0891,2019,Rajasthan,Wheat,Rabi,0.5,24.3,541.7,55.5,6.8,22.5,28.0,169.2,3.5,4.7,113.6,NPK,6.6,Rain-fed,0,High Yielding Variety,0.91,0.46
IND_PUN_0892,2021,Punjab,Wheat,Rabi,5.54,32.5,538.9,40.9,8.5,40.8,19.7,181.7,1.6,7.4,115.2,Urea,14.8,Canal,18,Hybrid,2.45,13.57
IND_HAR_0893,2021,Haryana,Sugarcane,Annual,9.8,30.5,547.8,54.1,8.1,34.0,25.4,170.2,3.2,9.3,164.2,NPK,7.4,Drip,34,High Yielding Variety,80.5,788.9
IND_PUN_0894,2020,Punjab,Sugarcane,Annual,6.47,22.8,447.6,59.2,5.7,45.3,5.0,245.0,4.0,7.9,120.4,DAP,9.5,Rain-fed,0,Hybrid,26.71,172.81
IND_PUN_0895,2020,Punjab,Maize,Kharif,8.77,33.6,790.4,58.6,7.1,37.2,9.5,151.4,2.9,8.4,111.4,Urea,13.7,Canal,25,Desi,1.58,13.86
IND_AND_0896,2021,Andhra Pradesh,Cotton,Kharif,3.45,24.7,951.9,85.4,7.1,37.6,19.2,193.3,2.6,8.8,115.9,Organic,3.7,Tube well,13,Desi,0.3,1.03
IND_MAH_0897,2018,Maharashtra,Sugarcane,Annual,2.39,30.0,737.9,66.2,6.8,22.2,15.6,129.9,2.8,5.6,132.7,NPK,14.8,Sprinkler,24,Hybrid,39.05,93.33
IND_MAD_0898,2022,Madhya Pradesh,Soybean,Kharif,4.62,34.5,1000.6,78.7,6.8,26.4,26.3,174.8,3.4,9.6,120.5,NPK,10.1,Sprinkler,27,Desi,0.5,2.31
IND_RAJ_0899,2021,Rajasthan,Wheat,Rabi,7.27,19.4,233.4,56.6,6.6,26.2,15.8,102.2,2.2,9.1,149.4,Organic,12.6,Rain-fed,0,Hybrid,1.62,11.78
IND_MAD_0900,2022,Madhya Pradesh,Wheat,Rabi,6.67,41.7,1132.2,42.3,6.1,25.4,16.2,139.5,2.4,7.6,121.4,Organic,4.4,Sprinkler,22,Hybrid,0.64,4.27
IND_GUJ_0901,2020,Gujarat,Cotton,Kharif,1.01,23.1,867.0,54.5,7.0,21.4,16.1,110.4,2.7,6.1,86.0,DAP,1.5,Canal,23,Traditional,0.18,0.18
IND_UTT_0902,2019,Uttar Pradesh,Sugarcane,Annual,1.27,37.7,797.3,69.1,7.6,34.2,13.6,163.3,3.4,7.7,184.1,Mixed,10.3,Drip,33,High Yielding Variety,58.75,74.61
IND_HAR_0903,2022,Haryana,Barley,Rabi,8.53,22.0,402.2,66.8,7.5,39.1,24.1,188.5,1.7,6.8,129.2,NPK,4.4,Canal,22,Traditional,2.55,21.75
IND_MAH_0904,2018,Maharashtra,Cotton,Kharif,4.03,38.5,425.3,59.2,6.7,29.2,20.2,153.9,2.4,6.9,173.8,DAP,14.9,Rain-fed,0,Desi,0.14,0.56
IND_UTT_0905,2018,Uttar Pradesh,Barley,Rabi,0.5,30.3,977.0,65.4,7.9,52.1,20.4,172.0,2.3,7.9,173.2,Organic,5.1,Drip,25,Desi,0.63,0.32
IND_RAJ_0906,2019,Rajasthan,Jowar,Kharif,3.19,44.9,553.8,57.7,7.8,29.6,33.7,104.9,3.8,5.9,48.2,Organic,9.2,Canal,16,High Yielding Variety,0.37,1.18
IND_GUJ_0907,2018,Gujarat,Rice,Kharif,0.78,39.7,598.0,43.2,7.7,35.7,23.8,149.0,1.7,5.7,111.9,Mixed,7.2,Sprinkler,29,Desi,0.66,0.51
IND_BIH_0908,2023,Bihar,Maize,Kharif,4.51,37.4,1386.7,66.1,6.9,18.4,23.3,168.4,0.9,6.6,92.4,DAP,8.6,Sprinkler,24,High Yielding Variety,0.75,3.38
IND_UTT_0909,2018,Uttar Pradesh,Wheat,Rabi,2.92,19.5,843.1,57.9,6.6,22.0,23.0,170.0,2.2,9.3,107.4,Organic,15.7,Tube well,8,Hybrid,2.08,6.07
IND_MAD_0910,2021,Madhya Pradesh,Rice,Kharif,0.5,36.0,1141.3,60.3,6.6,34.6,15.9,139.4,3.5,7.5,144.4,Urea,6.8,Rain-fed,0,Hybrid,1.09,0.55
IND_MAH_0911,2021,Maharashtra,Rice,Kharif,0.69,29.9,777.1,56.3,7.1,41.8,17.9,162.2,1.1,7.1,52.8,Organic,2.0,Canal,13,Hybrid,1.22,0.84
IND_TAM_0912,2022,Tamil Nadu,Groundnut,Kharif,5.55,32.9,1291.2,74.8,6.6,28.5,23.4,101.5,3.3,6.6,153.0,Urea,12.8,Drip,33,Desi,0.4,2.22
IND_KAR_0913,2021,Karnataka,Ragi,Kharif,1.84,27.4,882.9,68.2,8.5,42.3,35.3,179.0,2.2,6.5,143.5,Urea,10.2,Rain-fed,0,Traditional,0.73,1.34
IND_TAM_0914,2019,Tamil Nadu,Groundnut,Kharif,0.5,32.5,1066.7,72.4,7.3,32.1,21.0,195.0,2.7,5.7,113.5,Mixed,5.7,Canal,21,Traditional,0.53,0.26
IND_HAR_0915,2021,Haryana,Sugarcane,Annual,12.68,22.8,467.4,61.1,7.2,39.0,17.0,133.2,2.3,8.0,24.7,Urea,2.5,Drip,29,Desi,22.2,281.5
IND_UTT_0916,2021,Uttar Pradesh,Rice,Kharif,5.42,37.7,708.5,51.9,7.4,37.7,30.4,194.2,2.8,6.9,93.4,Mixed,6.8,Tube well,24,Hybrid,0.9,4.88
IND_MAD_0917,2019,Madhya Pradesh,Cotton,Kharif,4.11,36.7,978.6,64.2,8.5,36.5,28.8,137.7,3.7,8.6,160.3,Organic,8.5,Rain-fed,0,Desi,0.14,0.58
IND_MAD_0918,2021,Madhya Pradesh,Soybean,Kharif,0.5,36.7,895.6,56.9,7.9,45.1,17.7,196.1,0.5,5.8,83.4,Mixed,3.9,Rain-fed,0,Hybrid,0.35,0.18
IND_WES_0919,2023,West Bengal,Rice,Kharif,3.58,24.5,1755.2,78.2,6.1,39.8,15.0,95.0,3.6,9.5,182.3,Mixed,8.9,Tube well,14,Hybrid,2.54,9.09
